status_id,page_id,post_id,status_type,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,status_published_year,status_published_month,status_published_days,status_published_wdays,status_published_hour,status_published_minute
614855718638584_749129165211238,614855718638584,749129165211238,photo,2018-03-03T02:23:00Z,18,0,0,18,0,0,0,0,0,2018,Mar,3,SAT,2,23
614855718638584_749331051857716,614855718638584,749331051857716,video,2018-03-03T07:04:00Z,132,722,161,84,44,1,2,0,1,2018,Mar,3,SAT,7,4
614855718638584_749406801850141,614855718638584,749406801850141,photo,2018-03-03T08:12:00Z,46,0,0,46,0,0,0,0,0,2018,Mar,3,SAT,8,12
614855718638584_750117118445776,614855718638584,750117118445776,video,2018-03-04T01:04:00Z,193,544,234,115,76,1,1,0,0,2018,Mar,4,SUN,1,4
614855718638584_750384465085708,614855718638584,750384465085708,video,2018-03-04T07:02:00Z,163,857,195,111,51,0,1,0,0,2018,Mar,4,SUN,7,2
614855718638584_751118171679004,614855718638584,751118171679004,video,2018-03-05T01:03:00Z,226,524,133,117,106,2,0,0,1,2018,Mar,5,MON,1,3
614855718638584_751387881652033,614855718638584,751387881652033,video,2018-03-05T07:03:00Z,158,853,241,96,60,1,1,0,0,2018,Mar,5,MON,7,3
614855718638584_751436918313796,614855718638584,751436918313796,photo,2018-03-05T07:44:00Z,25,1,0,25,0,0,0,0,0,2018,Mar,5,MON,7,44
614855718638584_751465714977583,614855718638584,751465714977583,photo,2018-03-05T08:08:00Z,28,0,0,28,0,0,0,0,0,2018,Mar,5,MON,8,8
614855718638584_752154021575419,614855718638584,752154021575419,video,2018-03-06T01:04:00Z,219,590,125,160,55,1,2,0,1,2018,Mar,6,TUE,1,4
614855718638584_752417334882421,614855718638584,752417334882421,video,2018-03-06T07:06:00Z,207,1122,180,126,79,1,0,0,1,2018,Mar,6,TUE,7,6
614855718638584_753066484817506,614855718638584,753066484817506,photo,2018-03-06T22:55:00Z,14,0,0,13,1,0,0,0,0,2018,Mar,6,TUE,22,55
614855718638584_753152861475535,614855718638584,753152861475535,video,2018-03-07T01:09:00Z,172,501,227,103,66,1,2,0,0,2018,Mar,7,WED,1,9
614855718638584_753182031472618,614855718638584,753182031472618,photo,2018-03-07T01:38:00Z,19,1,0,19,0,0,0,0,0,2018,Mar,7,WED,1,38
614855718638584_753207571470064,614855718638584,753207571470064,photo,2018-03-07T02:06:00Z,5,0,0,5,0,0,0,0,0,2018,Mar,7,WED,2,6
614855718638584_753459204778234,614855718638584,753459204778234,video,2018-03-07T07:04:00Z,218,469,182,130,85,0,1,1,1,2018,Mar,7,WED,7,4
614855718638584_753465384777616,614855718638584,753465384777616,video,2018-03-07T07:06:00Z,71,0,11,71,0,0,0,0,0,2018,Mar,7,WED,7,6
614855718638584_754226901368131,614855718638584,754226901368131,video,2018-03-08T01:00:00Z,208,502,156,133,71,2,1,0,1,2018,Mar,8,THU,1,0
614855718638584_754293528028135,614855718638584,754293528028135,photo,2018-03-08T02:35:00Z,24,0,0,24,0,0,0,0,0,2018,Mar,8,THU,2,35
614855718638584_754482254675929,614855718638584,754482254675929,video,2018-03-08T07:05:00Z,207,995,191,127,78,1,1,0,0,2018,Mar,8,THU,7,5
614855718638584_754491631341658,614855718638584,754491631341658,video,2018-03-08T07:07:00Z,42,0,5,41,0,0,1,0,0,2018,Mar,8,THU,7,7
614855718638584_755303687927119,614855718638584,755303687927119,video,2018-03-09T01:13:00Z,169,436,147,121,44,3,0,1,0,2018,Mar,9,FRI,1,13
614855718638584_755566967900791,614855718638584,755566967900791,video,2018-03-09T07:14:00Z,174,487,231,123,51,0,0,0,0,2018,Mar,9,FRI,7,14
614855718638584_755681134556041,614855718638584,755681134556041,photo,2018-03-09T08:34:00Z,46,1,1,46,0,0,0,0,0,2018,Mar,9,FRI,8,34
614855718638584_756380264486128,614855718638584,756380264486128,video,2018-03-10T01:05:00Z,232,567,302,137,90,0,2,0,3,2018,Mar,10,SAT,1,5
614855718638584_756658721124949,614855718638584,756658721124949,video,2018-03-10T07:07:00Z,156,847,217,116,39,0,1,0,0,2018,Mar,10,SAT,7,7
614855718638584_757485237708964,614855718638584,757485237708964,video,2018-03-11T01:07:00Z,194,419,218,110,83,0,0,0,1,2018,Mar,11,SUN,1,7
614855718638584_757501364374018,614855718638584,757501364374018,photo,2018-03-11T01:20:00Z,22,1,0,21,1,0,0,0,0,2018,Mar,11,SUN,1,20
614855718638584_757759641014857,614855718638584,757759641014857,video,2018-03-11T07:02:00Z,189,442,202,115,66,4,2,2,0,2018,Mar,11,SUN,7,2
614855718638584_758562784267876,614855718638584,758562784267876,video,2018-03-12T01:06:00Z,237,507,225,155,80,0,0,1,1,2018,Mar,12,MON,1,6
614855718638584_758868154237339,614855718638584,758868154237339,video,2018-03-12T07:01:00Z,189,329,144,111,77,0,1,0,0,2018,Mar,12,MON,7,1
614855718638584_758949327562555,614855718638584,758949327562555,photo,2018-03-12T08:03:00Z,38,1,0,38,0,0,0,0,0,2018,Mar,12,MON,8,3
614855718638584_759726390818182,614855718638584,759726390818182,video,2018-03-13T01:08:00Z,135,326,122,86,44,1,1,0,3,2018,Mar,13,TUE,1,8
614855718638584_759805040810317,614855718638584,759805040810317,photo,2018-03-13T02:21:00Z,21,1,0,21,0,0,0,0,0,2018,Mar,13,TUE,2,21
614855718638584_760062027451285,614855718638584,760062027451285,video,2018-03-13T07:05:00Z,152,333,104,98,49,1,2,1,1,2018,Mar,13,TUE,7,5
614855718638584_760138077443680,614855718638584,760138077443680,photo,2018-03-13T08:03:00Z,32,1,0,32,0,0,0,0,0,2018,Mar,13,TUE,8,3
614855718638584_760791930711628,614855718638584,760791930711628,photo,2018-03-13T23:08:00Z,23,1,0,22,1,0,0,0,0,2018,Mar,13,TUE,23,8
614855718638584_760855464038608,614855718638584,760855464038608,video,2018-03-14T01:05:00Z,163,347,185,122,39,0,1,1,0,2018,Mar,14,WED,1,5
614855718638584_761135857343902,614855718638584,761135857343902,video,2018-03-14T06:34:00Z,218,354,155,177,38,2,1,0,0,2018,Mar,14,WED,6,34
614855718638584_761253230665498,614855718638584,761253230665498,photo,2018-03-14T07:59:00Z,27,0,0,27,0,0,0,0,0,2018,Mar,14,WED,7,59
614855718638584_761922893931865,614855718638584,761922893931865,photo,2018-03-14T23:17:00Z,14,0,0,14,0,0,0,0,0,2018,Mar,14,WED,23,17
614855718638584_761993713924783,614855718638584,761993713924783,video,2018-03-15T01:05:00Z,150,379,166,99,48,0,3,0,0,2018,Mar,15,THU,1,5
614855718638584_762241930566628,614855718638584,762241930566628,video,2018-03-15T06:31:00Z,144,347,119,84,56,2,1,0,1,2018,Mar,15,THU,6,31
614855718638584_762326133891541,614855718638584,762326133891541,photo,2018-03-15T07:35:00Z,19,0,0,19,0,0,0,0,0,2018,Mar,15,THU,7,35
614855718638584_762348773889277,614855718638584,762348773889277,photo,2018-03-15T07:53:00Z,22,1,0,22,0,0,0,0,0,2018,Mar,15,THU,7,53
614855718638584_763013967156091,614855718638584,763013967156091,photo,2018-03-15T22:39:00Z,25,0,0,25,0,0,0,0,0,2018,Mar,15,THU,22,39
614855718638584_763123417145146,614855718638584,763123417145146,video,2018-03-16T01:07:00Z,170,472,200,122,45,1,2,0,0,2018,Mar,16,FRI,1,7
614855718638584_763407627116725,614855718638584,763407627116725,video,2018-03-16T07:02:00Z,125,323,146,84,40,0,1,0,0,2018,Mar,16,FRI,7,2
614855718638584_764117050379116,614855718638584,764117050379116,video,2018-03-16T22:00:00Z,140,262,166,92,48,0,0,0,0,2018,Mar,16,FRI,22,0
614855718638584_764536963670458,614855718638584,764536963670458,video,2018-03-17T07:04:00Z,157,499,220,128,24,1,4,0,0,2018,Mar,17,SAT,7,4
614855718638584_764542870336534,614855718638584,764542870336534,video,2018-03-17T07:07:00Z,30,0,4,30,0,0,0,0,0,2018,Mar,17,SAT,7,7
614855718638584_765355560255265,614855718638584,765355560255265,video,2018-03-18T01:04:00Z,98,346,142,68,28,1,1,0,0,2018,Mar,18,SUN,1,4
614855718638584_765660346891453,614855718638584,765660346891453,video,2018-03-18T06:57:00Z,154,467,111,89,59,0,4,1,1,2018,Mar,18,SUN,6,57
614855718638584_766388310151990,614855718638584,766388310151990,photo,2018-03-18T22:44:00Z,15,0,0,15,0,0,0,0,0,2018,Mar,18,SUN,22,44
614855718638584_766474093476745,614855718638584,766474093476745,video,2018-03-19T01:02:00Z,226,556,268,146,79,0,1,0,0,2018,Mar,19,MON,1,2
614855718638584_766511940139627,614855718638584,766511940139627,photo,2018-03-19T01:43:00Z,13,0,0,13,0,0,0,0,0,2018,Mar,19,MON,1,43
614855718638584_766757546781733,614855718638584,766757546781733,video,2018-03-19T07:03:00Z,190,511,197,142,46,0,1,0,1,2018,Mar,19,MON,7,3
614855718638584_766865743437580,614855718638584,766865743437580,photo,2018-03-19T08:30:00Z,48,4,2,48,0,0,0,0,0,2018,Mar,19,MON,8,30
614855718638584_767602523363902,614855718638584,767602523363902,video,2018-03-20T01:11:00Z,173,429,166,132,37,2,0,2,0,2018,Mar,20,TUE,1,11
614855718638584_767909353333219,614855718638584,767909353333219,video,2018-03-20T07:09:00Z,187,544,142,124,55,2,5,0,1,2018,Mar,20,TUE,7,9
614855718638584_767915859999235,614855718638584,767915859999235,video,2018-03-20T07:11:00Z,27,0,0,27,0,0,0,0,0,2018,Mar,20,TUE,7,11
614855718638584_767943276663160,614855718638584,767943276663160,photo,2018-03-20T07:37:00Z,24,1,0,23,1,0,0,0,0,2018,Mar,20,TUE,7,37
614855718638584_768716329919188,614855718638584,768716329919188,video,2018-03-21T01:02:00Z,214,530,209,141,65,4,3,0,1,2018,Mar,21,WED,1,2
614855718638584_768981569892664,614855718638584,768981569892664,video,2018-03-21T06:39:00Z,193,631,206,133,57,2,0,1,0,2018,Mar,21,WED,6,39
614855718638584_769677629823058,614855718638584,769677629823058,video,2018-03-21T22:10:00Z,12,1,3,12,0,0,0,0,0,2018,Mar,21,WED,22,10
614855718638584_769793389811482,614855718638584,769793389811482,video,2018-03-22T01:06:00Z,150,388,201,98,47,0,4,0,1,2018,Mar,22,THU,1,6
614855718638584_770067063117448,614855718638584,770067063117448,video,2018-03-22T06:34:00Z,145,142,97,93,52,0,0,0,0,2018,Mar,22,THU,6,34
614855718638584_770143079776513,614855718638584,770143079776513,video,2018-03-22T07:37:00Z,132,263,43,106,25,0,0,1,0,2018,Mar,22,THU,7,37
614855718638584_770882869702534,614855718638584,770882869702534,video,2018-03-23T01:07:00Z,151,328,135,92,52,0,3,0,4,2018,Mar,23,FRI,1,7
614855718638584_770889426368545,614855718638584,770889426368545,video,2018-03-23T01:07:00Z,29,0,1,29,0,0,0,0,0,2018,Mar,23,FRI,1,7
614855718638584_771153439675477,614855718638584,771153439675477,video,2018-03-23T07:01:00Z,202,323,166,132,67,0,3,0,0,2018,Mar,23,FRI,7,1
614855718638584_771222659668555,614855718638584,771222659668555,photo,2018-03-23T08:05:00Z,13,0,0,13,0,0,0,0,0,2018,Mar,23,FRI,8,5
614855718638584_771824122941742,614855718638584,771824122941742,photo,2018-03-23T22:26:00Z,10,0,0,10,0,0,0,0,0,2018,Mar,23,FRI,22,26
614855718638584_771928272931327,614855718638584,771928272931327,video,2018-03-24T01:01:00Z,153,339,187,107,42,1,2,0,1,2018,Mar,24,SAT,1,1
614855718638584_771992799591541,614855718638584,771992799591541,photo,2018-03-24T02:12:00Z,26,0,1,26,0,0,0,0,0,2018,Mar,24,SAT,2,12
614855718638584_772208812903273,614855718638584,772208812903273,video,2018-03-24T07:02:00Z,121,442,104,73,48,0,0,0,0,2018,Mar,24,SAT,7,2
614855718638584_772221892901965,614855718638584,772221892901965,photo,2018-03-24T07:12:00Z,22,0,0,22,0,0,0,0,0,2018,Mar,24,SAT,7,12
614855718638584_772241086233379,614855718638584,772241086233379,photo,2018-03-24T07:31:00Z,6,0,0,6,0,0,0,0,0,2018,Mar,24,SAT,7,31
614855718638584_773011859489635,614855718638584,773011859489635,video,2018-03-25T01:09:00Z,158,324,215,119,33,1,5,0,0,2018,Mar,25,SUN,1,9
614855718638584_773286912795463,614855718638584,773286912795463,video,2018-03-25T07:01:00Z,144,383,196,87,54,0,3,0,0,2018,Mar,25,SUN,7,1
614855718638584_773948752729279,614855718638584,773948752729279,photo,2018-03-25T23:00:00Z,8,0,1,7,1,0,0,0,0,2018,Mar,25,SUN,23,0
614855718638584_773960902728064,614855718638584,773960902728064,photo,2018-03-25T23:18:00Z,18,0,0,17,1,0,0,0,0,2018,Mar,25,SUN,23,18
614855718638584_774021899388631,614855718638584,774021899388631,video,2018-03-26T01:03:00Z,143,417,163,95,41,3,4,0,0,2018,Mar,26,MON,1,3
614855718638584_774029266054561,614855718638584,774029266054561,video,2018-03-26T01:06:00Z,16,0,0,15,1,0,0,0,0,2018,Mar,26,MON,1,6
614855718638584_774278089363012,614855718638584,774278089363012,video,2018-03-26T07:06:00Z,116,250,111,68,45,0,2,1,0,2018,Mar,26,MON,7,6
614855718638584_774960969294724,614855718638584,774960969294724,photo,2018-03-26T23:07:00Z,7,0,0,7,0,0,0,0,0,2018,Mar,26,MON,23,7
614855718638584_774970742627080,614855718638584,774970742627080,photo,2018-03-26T23:21:00Z,23,0,0,23,0,0,0,0,0,2018,Mar,26,MON,23,21
614855718638584_775031399287681,614855718638584,775031399287681,video,2018-03-27T00:59:00Z,164,447,170,117,39,3,4,0,1,2018,Mar,27,TUE,0,59
614855718638584_775121852611969,614855718638584,775121852611969,photo,2018-03-27T02:44:00Z,29,0,1,29,0,0,0,0,0,2018,Mar,27,TUE,2,44
614855718638584_775308989259922,614855718638584,775308989259922,video,2018-03-27T07:00:00Z,182,353,126,125,50,2,4,0,1,2018,Mar,27,TUE,7,0
614855718638584_775990839191737,614855718638584,775990839191737,photo,2018-03-27T22:21:00Z,19,0,1,18,1,0,0,0,0,2018,Mar,27,TUE,22,21
614855718638584_776106609180160,614855718638584,776106609180160,video,2018-03-28T01:07:00Z,163,1138,200,116,43,3,0,0,1,2018,Mar,28,WED,1,7
614855718638584_776355682488586,614855718638584,776355682488586,video,2018-03-28T06:32:00Z,158,623,155,114,37,1,2,2,2,2018,Mar,28,WED,6,32
614855718638584_777148239075997,614855718638584,777148239075997,video,2018-03-29T01:10:00Z,168,703,160,116,49,0,3,0,0,2018,Mar,29,THU,1,10
614855718638584_777384082385746,614855718638584,777384082385746,video,2018-03-29T06:31:00Z,155,375,233,112,41,0,2,0,0,2018,Mar,29,THU,6,31
614855718638584_778121992311955,614855718638584,778121992311955,video,2018-03-30T01:00:00Z,115,281,151,81,33,0,0,1,0,2018,Mar,30,FRI,1,0
614855718638584_778392678951553,614855718638584,778392678951553,video,2018-03-30T07:05:00Z,150,398,187,105,38,2,3,1,1,2018,Mar,30,FRI,7,5
614855718638584_779151068875714,614855718638584,779151068875714,video,2018-03-31T01:06:00Z,163,341,173,109,53,0,1,0,0,2018,Mar,31,SAT,1,6
614855718638584_779413045516183,614855718638584,779413045516183,video,2018-03-31T07:04:00Z,146,864,199,107,37,0,0,1,1,2018,Mar,31,SAT,7,4
614855718638584_780014298789391,614855718638584,780014298789391,video,2018-03-31T22:06:00Z,18,1,3,18,0,0,0,0,0,2018,Mar,31,SAT,22,6
614855718638584_780135428777278,614855718638584,780135428777278,video,2018-04-01T01:03:00Z,150,526,255,114,36,0,0,0,0,2018,Apr,1,SUN,1,3
614855718638584_780406242083530,614855718638584,780406242083530,video,2018-04-01T07:17:00Z,95,295,84,55,35,0,4,1,0,2018,Apr,1,SUN,7,17
614855718638584_780437478747073,614855718638584,780437478747073,photo,2018-04-01T07:31:00Z,20,0,0,20,0,0,0,0,0,2018,Apr,1,SUN,7,31
614855718638584_780465852077569,614855718638584,780465852077569,photo,2018-04-01T07:58:00Z,26,0,0,26,0,0,0,0,0,2018,Apr,1,SUN,7,58
614855718638584_781071988683622,614855718638584,781071988683622,photo,2018-04-01T23:21:00Z,14,0,0,14,0,0,0,0,0,2018,Apr,1,SUN,23,21
614855718638584_781133195344168,614855718638584,781133195344168,video,2018-04-02T01:06:00Z,106,324,138,82,21,1,2,0,0,2018,Apr,2,MON,1,6
614855718638584_781183122005842,614855718638584,781183122005842,photo,2018-04-02T02:09:00Z,6,0,0,6,0,0,0,0,0,2018,Apr,2,MON,2,9
614855718638584_781378401986314,614855718638584,781378401986314,video,2018-04-02T07:04:00Z,148,347,146,104,39,1,3,0,1,2018,Apr,2,MON,7,4
614855718638584_781398615317626,614855718638584,781398615317626,photo,2018-04-02T07:19:00Z,15,0,0,15,0,0,0,0,0,2018,Apr,2,MON,7,19
614855718638584_782134241910730,614855718638584,782134241910730,video,2018-04-03T01:05:00Z,164,626,184,119,44,0,1,0,0,2018,Apr,3,TUE,1,5
614855718638584_783160765141411,614855718638584,783160765141411,video,2018-04-04T01:07:00Z,110,335,123,77,31,1,1,0,0,2018,Apr,4,WED,1,7
614855718638584_783400835117404,614855718638584,783400835117404,video,2018-04-04T06:30:00Z,122,307,131,87,33,0,0,1,1,2018,Apr,4,WED,6,30
614855718638584_784139985043489,614855718638584,784139985043489,photo,2018-04-04T23:28:00Z,19,0,1,19,0,0,0,0,0,2018,Apr,4,WED,23,28
614855718638584_784199911704163,614855718638584,784199911704163,video,2018-04-05T01:02:00Z,156,464,288,94,56,1,4,0,1,2018,Apr,5,THU,1,2
614855718638584_784206488370172,614855718638584,784206488370172,video,2018-04-05T01:05:00Z,38,0,14,38,0,0,0,0,0,2018,Apr,5,THU,1,5
614855718638584_784439831680171,614855718638584,784439831680171,video,2018-04-05T06:31:00Z,174,332,145,155,18,0,1,0,0,2018,Apr,5,THU,6,31
614855718638584_785170478273773,614855718638584,785170478273773,photo,2018-04-05T22:32:00Z,18,0,0,18,0,0,0,0,0,2018,Apr,5,THU,22,32
614855718638584_785279428262878,614855718638584,785279428262878,video,2018-04-06T01:04:00Z,186,398,302,145,35,3,3,0,0,2018,Apr,6,FRI,1,4
614855718638584_785594051564749,614855718638584,785594051564749,video,2018-04-06T07:05:00Z,199,432,247,162,27,1,8,0,1,2018,Apr,6,FRI,7,5
614855718638584_785619868228834,614855718638584,785619868228834,photo,2018-04-06T07:16:00Z,38,0,0,37,0,0,1,0,0,2018,Apr,6,FRI,7,16
614855718638584_786385988152222,614855718638584,786385988152222,video,2018-04-07T01:05:00Z,166,384,294,107,58,0,1,0,0,2018,Apr,7,SAT,1,5
614855718638584_786664211457733,614855718638584,786664211457733,video,2018-04-07T07:04:00Z,162,386,296,106,52,1,1,0,2,2018,Apr,7,SAT,7,4
614855718638584_787363704721117,614855718638584,787363704721117,photo,2018-04-07T23:11:00Z,29,0,1,29,0,0,0,0,0,2018,Apr,7,SAT,23,11
614855718638584_787442628046558,614855718638584,787442628046558,video,2018-04-08T01:01:00Z,205,257,275,125,73,1,5,0,1,2018,Apr,8,SUN,1,1
614855718638584_787454298045391,614855718638584,787454298045391,photo,2018-04-08T01:14:00Z,17,0,0,17,0,0,0,0,0,2018,Apr,8,SUN,1,14
614855718638584_787493644708123,614855718638584,787493644708123,photo,2018-04-08T01:56:00Z,36,0,0,36,0,0,0,0,0,2018,Apr,8,SUN,1,56
614855718638584_787724694685018,614855718638584,787724694685018,video,2018-04-08T07:02:00Z,144,220,178,96,47,1,0,0,0,2018,Apr,8,SUN,7,2
614855718638584_787742848016536,614855718638584,787742848016536,photo,2018-04-08T07:17:00Z,21,2,0,21,0,0,0,0,0,2018,Apr,8,SUN,7,17
614855718638584_788414594616028,614855718638584,788414594616028,photo,2018-04-08T22:46:00Z,6,0,0,6,0,0,0,0,0,2018,Apr,8,SUN,22,46
614855718638584_788496807941140,614855718638584,788496807941140,video,2018-04-09T01:00:00Z,165,413,227,107,52,2,4,0,0,2018,Apr,9,MON,1,0
614855718638584_788556861268468,614855718638584,788556861268468,photo,2018-04-09T02:05:00Z,17,0,0,16,1,0,0,0,0,2018,Apr,9,MON,2,5
614855718638584_788778827912938,614855718638584,788778827912938,video,2018-04-09T07:00:00Z,124,305,109,91,30,1,2,0,0,2018,Apr,9,MON,7,0
614855718638584_789397941184360,614855718638584,789397941184360,video,2018-04-09T22:03:00Z,30,0,9,29,1,0,0,0,0,2018,Apr,9,MON,22,3
614855718638584_789504601173694,614855718638584,789504601173694,video,2018-04-10T01:07:00Z,104,299,136,61,40,0,2,0,1,2018,Apr,10,TUE,1,7
614855718638584_789603914497096,614855718638584,789603914497096,photo,2018-04-10T02:39:00Z,20,0,0,20,0,0,0,0,0,2018,Apr,10,TUE,2,39
614855718638584_789781191146035,614855718638584,789781191146035,video,2018-04-10T07:03:00Z,136,319,226,98,34,0,4,0,0,2018,Apr,10,TUE,7,3
614855718638584_790495731074581,614855718638584,790495731074581,photo,2018-04-10T22:51:00Z,17,0,0,17,0,0,0,0,0,2018,Apr,10,TUE,22,51
614855718638584_790582807732540,614855718638584,790582807732540,video,2018-04-11T01:04:00Z,158,333,164,110,47,0,0,1,0,2018,Apr,11,WED,1,4
614855718638584_790600627730758,614855718638584,790600627730758,photo,2018-04-11T01:18:00Z,43,1,0,43,0,0,0,0,0,2018,Apr,11,WED,1,18
614855718638584_790787424378745,614855718638584,790787424378745,video,2018-04-11T06:03:00Z,109,358,139,76,31,1,1,0,0,2018,Apr,11,WED,6,3
614855718638584_791563380967816,614855718638584,791563380967816,video,2018-04-12T01:02:00Z,146,304,169,111,31,2,2,0,0,2018,Apr,12,THU,1,2
614855718638584_791574517633369,614855718638584,791574517633369,photo,2018-04-12T01:15:00Z,53,1,2,53,0,0,0,0,0,2018,Apr,12,THU,1,15
614855718638584_792310960893058,614855718638584,792310960893058,photo,2018-04-12T22:19:00Z,95,0,4,88,0,0,7,0,0,2018,Apr,12,THU,22,19
614855718638584_795808987209922,614855718638584,795808987209922,video,2018-04-17T01:09:00Z,183,419,215,123,56,0,4,0,0,2018,Apr,17,TUE,1,9
614855718638584_795874067203414,614855718638584,795874067203414,photo,2018-04-17T02:35:00Z,13,0,0,13,0,0,0,0,0,2018,Apr,17,TUE,2,35
614855718638584_796075457183275,614855718638584,796075457183275,video,2018-04-17T07:02:00Z,239,404,190,197,40,0,1,0,1,2018,Apr,17,TUE,7,2
614855718638584_796091077181713,614855718638584,796091077181713,photo,2018-04-17T07:14:00Z,25,1,1,25,0,0,0,0,0,2018,Apr,17,TUE,7,14
614855718638584_796116307179190,614855718638584,796116307179190,photo,2018-04-17T07:41:00Z,21,1,0,21,0,0,0,0,0,2018,Apr,17,TUE,7,41
614855718638584_796155780508576,614855718638584,796155780508576,photo,2018-04-17T08:21:00Z,35,0,0,35,0,0,0,0,0,2018,Apr,17,TUE,8,21
614855718638584_796846240439530,614855718638584,796846240439530,video,2018-04-18T01:04:00Z,189,391,138,142,45,1,1,0,0,2018,Apr,18,WED,1,4
614855718638584_797888607001960,614855718638584,797888607001960,video,2018-04-19T01:08:00Z,146,396,170,104,38,1,2,1,0,2018,Apr,19,THU,1,8
614855718638584_798209433636544,614855718638584,798209433636544,video,2018-04-19T07:00:00Z,120,247,109,86,30,3,0,1,0,2018,Apr,19,THU,7,0
614855718638584_798213170302837,614855718638584,798213170302837,video,2018-04-19T07:01:00Z,46,0,10,44,1,0,1,0,0,2018,Apr,19,THU,7,1
614855718638584_799012686889552,614855718638584,799012686889552,video,2018-04-20T01:06:00Z,182,338,196,110,68,3,1,0,0,2018,Apr,20,FRI,1,6
614855718638584_799285563528931,614855718638584,799285563528931,video,2018-04-20T07:06:00Z,147,346,94,103,40,3,1,0,0,2018,Apr,20,FRI,7,6
614855718638584_799960100128144,614855718638584,799960100128144,video,2018-04-20T22:27:00Z,10,0,8,10,0,0,0,0,0,2018,Apr,20,FRI,22,27
614855718638584_799968150127339,614855718638584,799968150127339,photo,2018-04-20T22:40:00Z,8,0,0,7,0,1,0,0,0,2018,Apr,20,FRI,22,40
614855718638584_800067756784045,614855718638584,800067756784045,video,2018-04-21T01:03:00Z,233,3360,335,198,35,0,0,0,0,2018,Apr,21,SAT,1,3
614855718638584_800392860084868,614855718638584,800392860084868,video,2018-04-21T07:06:00Z,173,360,156,107,61,1,2,0,2,2018,Apr,21,SAT,7,6
614855718638584_801179356672885,614855718638584,801179356672885,video,2018-04-22T01:02:00Z,163,269,243,105,53,1,4,0,0,2018,Apr,22,SUN,1,2
614855718638584_801451803312307,614855718638584,801451803312307,video,2018-04-22T06:56:00Z,151,218,230,112,34,3,2,0,0,2018,Apr,22,SUN,6,56
614855718638584_801540703303417,614855718638584,801540703303417,photo,2018-04-22T08:30:00Z,17,0,0,17,0,0,0,0,0,2018,Apr,22,SUN,8,30
614855718638584_802207083236779,614855718638584,802207083236779,video,2018-04-23T01:07:00Z,209,275,129,173,35,1,0,0,0,2018,Apr,23,MON,1,7
614855718638584_802489779875176,614855718638584,802489779875176,video,2018-04-23T07:05:00Z,125,254,145,90,33,2,0,0,0,2018,Apr,23,MON,7,5
614855718638584_803198789804275,614855718638584,803198789804275,video,2018-04-23T22:13:00Z,14,0,6,14,0,0,0,0,0,2018,Apr,23,MON,22,13
614855718638584_803234656467355,614855718638584,803234656467355,photo,2018-04-23T22:58:00Z,15,0,0,15,0,0,0,0,0,2018,Apr,23,MON,22,58
614855718638584_803324343125053,614855718638584,803324343125053,video,2018-04-24T01:09:00Z,145,328,174,113,29,0,1,1,1,2018,Apr,24,TUE,1,9
614855718638584_803330886457732,614855718638584,803330886457732,video,2018-04-24T01:17:00Z,57,1,14,57,0,0,0,0,0,2018,Apr,24,TUE,1,17
614855718638584_803596023097885,614855718638584,803596023097885,video,2018-04-24T07:10:00Z,177,373,227,141,34,1,1,0,0,2018,Apr,24,TUE,7,10
614855718638584_804403599683794,614855718638584,804403599683794,video,2018-04-25T00:59:00Z,179,390,224,123,49,4,3,0,0,2018,Apr,25,WED,0,59
614855718638584_804685642988923,614855718638584,804685642988923,video,2018-04-25T07:06:00Z,214,462,167,143,69,0,0,2,0,2018,Apr,25,WED,7,6
614855718638584_805458439578310,614855718638584,805458439578310,video,2018-04-26T01:04:00Z,303,604,291,198,100,3,1,1,0,2018,Apr,26,THU,1,4
614855718638584_805765709547583,614855718638584,805765709547583,video,2018-04-26T07:03:00Z,218,635,349,163,52,1,1,0,1,2018,Apr,26,THU,7,3
614855718638584_806424662815021,614855718638584,806424662815021,photo,2018-04-26T22:28:00Z,23,0,0,22,1,0,0,0,0,2018,Apr,26,THU,22,28
614855718638584_806529169471237,614855718638584,806529169471237,video,2018-04-27T00:58:00Z,245,305,185,209,35,1,0,0,0,2018,Apr,27,FRI,0,58
614855718638584_806797919444362,614855718638584,806797919444362,video,2018-04-27T06:58:00Z,219,437,247,146,70,1,2,0,0,2018,Apr,27,FRI,6,58
614855718638584_806819106108910,614855718638584,806819106108910,photo,2018-04-27T07:16:00Z,40,0,2,40,0,0,0,0,0,2018,Apr,27,FRI,7,16
614855718638584_806850842772403,614855718638584,806850842772403,photo,2018-04-27T07:49:00Z,40,2,0,39,1,0,0,0,0,2018,Apr,27,FRI,7,49
614855718638584_807532329370921,614855718638584,807532329370921,video,2018-04-28T00:58:00Z,213,305,221,123,86,1,2,0,1,2018,Apr,28,SAT,0,58
614855718638584_807548646035956,614855718638584,807548646035956,photo,2018-04-28T01:13:00Z,24,0,2,24,0,0,0,0,0,2018,Apr,28,SAT,1,13
614855718638584_807790992678388,614855718638584,807790992678388,video,2018-04-28T07:00:00Z,92,182,122,61,29,2,0,0,0,2018,Apr,28,SAT,7,0
614855718638584_808575292599958,614855718638584,808575292599958,video,2018-04-29T00:59:00Z,221,388,225,115,100,2,4,0,0,2018,Apr,29,SUN,0,59
